"zone","state","lga","sector","ea","hhid","shock_cd","shock_other","s15aq1","s15aq2","s15aq3a","s15aq3b","s15aq3c","s15aq4","s15aq7_1","s15aq7_2","s15aq7_3","s15aq7_4","s15aq7_os"
2,2,213,1,1010,29144,7,,2,,,,,,,,,,
2,2,213,1,1010,29144,8,,2,,,,,,,,,,
2,2,213,1,1010,29144,9,,2,,,,,,,,,,
2,2,213,1,1010,29144,10,,2,,,,,,,,,,
2,2,213,1,1010,29144,11,,2,,,,,,,,,,
2,2,213,1,1010,29144,12,,2,,,,,,,,,,
2,2,213,1,1010,29144,13,,2,,,,,,,,,,
2,2,213,1,1010,29144,14,,2,,,,,,,,,,
2,2,213,1,1010,29144,15,,2,,,,,,,,,,
2,2,213,1,1010,29144,16,,2,,,,,,,,,,
2,2,213,1,1010,29144,17,,2,,,,,,,,,,
2,2,213,1,1010,29144,18,,2,,,,,,,,,,
2,2,213,1,1010,29144,19,,2,,,,,,,,,,
2,2,213,1,1010,29144,20,,2,,,,,,,,,,
2,2,213,1,1010,29144,21,,2,,,,,,,,,,
2,2,213,1,1010,29144,22,,2,,,,,,,,,,
2,2,213,2,1282,29147,1,,2,,,,,,,,,,
2,2,213,2,1282,29147,2,,2,,,,,,,,,,
2,2,213,2,1282,29147,3,,2,,,,,,,,,,
2,2,213,2,1282,29147,4,,2,,,,,,,,,,
2,2,213,2,1282,29147,5,,2,,,,,,,,,,
2,2,213,2,1282,29147,6,,2,,,,,,,,,,
2,2,213,2,1282,29147,7,,2,,,,,,,,,,
2,2,213,2,1282,29147,8,,2,,,,,,,,,,
2,2,213,2,1282,29147,9,,1,1,0,1,0,1,21,,,,
2,2,213,2,1282,29147,10,,2,,,,,,,,,,
2,2,213,2,1282,29147,11,,2,,,,,,,,,,
2,2,213,2,1282,29147,12,,2,,,,,,,,,,
2,2,213,2,1282,29147,13,,2,,,,,,,,,,
2,2,213,2,1282,29147,14,,2,,,,,,,,,,
2,2,213,2,1282,29147,15,,2,,,,,,,,,,
2,2,213,2,1282,29147,16,,2,,,,,,,,,,
2,2,213,2,1282,29147,17,,2,,,,,,,,,,
2,2,213,2,1282,29147,18,,2,,,,,,,,,,
2,2,213,2,1282,29147,19,,2,,,,,,,,,,
2,2,213,2,1282,29147,20,,2,,,,,,,,,,
2,2,213,2,1282,29147,21,,2,,,,,,,,,,
2,2,213,2,1282,29147,22,,2,,,,,,,,,,
2,2,213,2,1282,29148,1,,2,,,,,,,,,,
2,2,213,2,1282,29148,2,,2,,,,,,,,,,
2,2,213,2,1282,29148,3,,2,,,,,,,,,,
2,2,213,2,1282,29148,4,,2,,,,,,,,,,
2,2,213,2,1282,29148,5,,2,,,,,,,,,,
2,2,213,2,1282,29148,6,,2,,,,,,,,,,
2,2,213,2,1282,29148,7,,2,,,,,,,,,,
2,2,213,2,1282,29148,8,,2,,,,,,,,,,
2,2,213,2,1282,29148,9,,2,,,,,,,,,,
2,2,213,2,1282,29148,10,,2,,,,,,,,,,
2,2,213,2,1282,29148,11,,2,,,,,,,,,,
2,2,213,2,1282,29148,12,,2,,,,,,,,,,
2,2,213,2,1282,29148,13,,1,1,0,1,0,1,21,,,,
2,2,213,2,1282,29148,14,,2,,,,,,,,,,
2,2,213,2,1282,29148,15,,2,,,,,,,,,,
2,2,213,2,1282,29148,16,,2,,,,,,,,,,
2,2,213,2,1282,29148,17,,2,,,,,,,,,,
2,2,213,2,1282,29148,18,,2,,,,,,,,,,
2,2,213,2,1282,29148,19,,2,,,,,,,,,,
2,2,213,2,1282,29148,20,,2,,,,,,,,,,
2,2,213,2,1282,29148,21,,2,,,,,,,,,,
2,2,213,2,1282,29148,22,,2,,,,,,,,,,
2,2,213,2,1282,29149,1,,2,,,,,,,,,,
2,2,213,2,1282,29149,2,,2,,,,,,,,,,
2,2,213,2,1282,29149,3,,2,,,,,,,,,,
2,2,213,2,1282,29149,4,,2,,,,,,,,,,
2,2,213,2,1282,29149,5,,2,,,,,,,,,,
2,2,213,2,1282,29149,6,,2,,,,,,,,,,
2,2,213,2,1282,29149,7,,2,,,,,,,,,,
2,2,213,2,1282,29149,8,,2,,,,,,,,,,
2,2,213,2,1282,29149,9,,2,,,,,,,,,,
2,2,213,2,1282,29149,10,,2,,,,,,,,,,
2,2,213,2,1282,29149,11,,2,,,,,,,,,,
2,2,213,2,1282,29149,12,,2,,,,,,,,,,
2,2,213,2,1282,29149,13,,2,,,,,,,,,,
2,2,213,2,1282,29149,14,,2,,,,,,,,,,
2,2,213,2,1282,29149,15,,2,,,,,,,,,,
2,2,213,2,1282,29149,16,,2,,,,,,,,,,
2,2,213,2,1282,29149,17,,2,,,,,,,,,,
2,2,213,2,1282,29149,18,,2,,,,,,,,,,
2,2,213,2,1282,29149,19,,2,,,,,,,,,,
2,2,213,2,1282,29149,20,,2,,,,,,,,,,
2,2,213,2,1282,29149,21,,2,,,,,,,,,,
2,2,213,2,1282,29149,22,,2,,,,,,,,,,
2,2,213,2,1282,29150,1,,2,,,,,,,,,,
2,2,213,2,1282,29150,2,,2,,,,,,,,,,
2,2,213,2,1282,29150,3,,2,,,,,,,,,,
2,2,213,2,1282,29150,4,,2,,,,,,,,,,
2,2,213,2,1282,29150,5,,2,,,,,,,,,,
2,2,213,2,1282,29150,6,,2,,,,,,,,,,
2,2,213,2,1282,29150,7,,2,,,,,,,,,,
2,2,213,2,1282,29150,8,,2,,,,,,,,,,
2,2,213,2,1282,29150,9,,2,,,,,,,,,,
2,2,213,2,1282,29150,10,,2,,,,,,,,,,
2,2,213,2,1282,29150,11,,2,,,,,,,,,,
2,2,213,2,1282,29150,12,,2,,,,,,,,,,
2,2,213,2,1282,29150,13,,2,,,,,,,,,,
2,2,213,2,1282,29150,14,,2,,,,,,,,,,
2,2,213,2,1282,29150,15,,2,,,,,,,,,,
2,2,213,2,1282,29150,16,,2,,,,,,,,,,
2,2,213,2,1282,29150,17,,2,,,,,,,,,,
2,2,213,2,1282,29150,18,,2,,,,,,,,,,
2,2,213,2,1282,29150,19,,2,,,,,,,,,,
2,2,213,2,1282,29150,20,,2,,,,,,,,,,
2,2,213,2,1282,29150,21,,2,,,,,,,,,,
2,2,213,2,1282,29150,22,,2,,,,,,,,,,
2,2,213,2,1282,29151,1,,2,,,,,,,,,,
2,2,213,2,1282,29151,2,,2,,,,,,,,,,
2,2,213,2,1282,29151,3,,2,,,,,,,,,,
2,2,213,2,1282,29151,4,,2,,,,,,,,,,
2,2,213,2,1282,29151,5,,2,,,,,,,,,,
2,2,213,2,1282,29151,6,,2,,,,,,,,,,
2,2,213,2,1282,29151,7,,2,,,,,,,,,,
2,2,213,2,1282,29151,8,,2,,,,,,,,,,
2,2,213,2,1282,29151,9,,2,,,,,,,,,,
2,2,213,2,1282,29151,10,,2,,,,,,,,,,
2,2,213,2,1282,29151,11,,2,,,,,,,,,,
2,2,213,2,1282,29151,12,,2,,,,,,,,,,
2,2,213,2,1282,29151,13,,2,,,,,,,,,,
2,2,213,2,1282,29151,14,,2,,,,,,,,,,
2,2,213,2,1282,29151,15,,2,,,,,,,,,,
2,2,213,2,1282,29151,16,,2,,,,,,,,,,
2,2,213,2,1282,29151,17,,2,,,,,,,,,,
2,2,213,2,1282,29151,18,,2,,,,,,,,,,
2,2,213,2,1282,29151,19,,2,,,,,,,,,,
2,2,213,2,1282,29151,20,,2,,,,,,,,,,
2,2,213,2,1282,29151,21,,2,,,,,,,,,,
2,2,213,2,1282,29151,22,,2,,,,,,,,,,
2,2,213,2,1282,29152,1,,2,,,,,,,,,,
2,2,213,2,1282,29152,2,,2,,,,,,,,,,
2,2,213,2,1282,29152,3,,2,,,,,,,,,,
2,2,213,2,1282,29152,4,,2,,,,,,,,,,
2,2,213,2,1282,29152,5,,2,,,,,,,,,,
2,2,213,2,1282,29152,6,,2,,,,,,,,,,
2,2,213,2,1282,29152,7,,2,,,,,,,,,,
2,2,213,2,1282,29152,8,,2,,,,,,,,,,
2,2,213,2,1282,29152,9,,2,,,,,,,,,,
2,2,213,2,1282,29152,10,,2,,,,,,,,,,
2,2,213,2,1282,29152,11,,2,,,,,,,,,,
2,2,213,2,1282,29152,12,,2,,,,,,,,,,
2,2,213,2,1282,29152,13,,2,,,,,,,,,,
2,2,213,2,1282,29152,14,,2,,,,,,,,,,
2,2,213,2,1282,29152,15,,2,,,,,,,,,,
2,2,213,2,1282,29152,16,,2,,,,,,,,,,
2,2,213,2,1282,29152,17,,2,,,,,,,,,,
2,2,213,2,1282,29152,18,,2,,,,,,,,,,
2,2,213,2,1282,29152,19,,2,,,,,,,,,,
2,2,213,2,1282,29152,20,,2,,,,,,,,,,
2,2,213,2,1282,29152,21,,2,,,,,,,,,,
2,2,213,2,1282,29152,22,,2,,,,,,,,,,
2,2,213,2,1282,29153,1,,2,,,,,,,,,,
2,2,213,2,1282,29153,2,,2,,,,,,,,,,
2,2,213,2,1282,29153,3,,2,,,,,,,,,,
2,2,213,2,1282,29153,4,,2,,,,,,,,,,
2,2,213,2,1282,29153,5,,2,,,,,,,,,,
2,2,213,2,1282,29153,6,,2,,,,,,,,,,
2,2,213,2,1282,29153,7,,2,,,,,,,,,,
2,2,213,2,1282,29153,8,,2,,,,,,,,,,
2,2,213,2,1282,29153,9,,2,,,,,,,,,,
2,2,213,2,1282,29153,10,,2,,,,,,,,,,
2,2,213,2,1282,29153,11,,2,,,,,,,,,,
2,2,213,2,1282,29153,12,,1,1,1,0,0,2,1,,,,
2,2,213,2,1282,29153,13,,2,,,,,,,,,,
2,2,213,2,1282,29153,14,,2,,,,,,,,,,
2,2,213,2,1282,29153,15,,2,,,,,,,,,,
2,2,213,2,1282,29153,16,,2,,,,,,,,,,
2,2,213,2,1282,29153,17,,2,,,,,,,,,,
2,2,213,2,1282,29153,18,,2,,,,,,,,,,
2,2,213,2,1282,29153,19,,2,,,,,,,,,,
2,2,213,2,1282,29153,20,,1,1,0,1,0,1,21,,,,
2,2,213,2,1282,29153,21,,2,,,,,,,,,,
2,2,213,2,1282,29153,22,,2,,,,,,,,,,
2,2,213,2,1282,29154,1,,2,,,,,,,,,,
2,2,213,2,1282,29154,2,,2,,,,,,,,,,
2,2,213,2,1282,29154,3,,2,,,,,,,,,,
2,2,213,2,1282,29154,4,,2,,,,,,,,,,
2,2,213,2,1282,29154,5,,2,,,,,,,,,,
2,2,213,2,1282,29154,6,,2,,,,,,,,,,
2,2,213,2,1282,29154,7,,2,,,,,,,,,,
2,2,213,2,1282,29154,8,,2,,,,,,,,,,
2,2,213,2,1282,29154,9,,2,,,,,,,,,,
2,2,213,2,1282,29154,10,,2,,,,,,,,,,
2,2,213,2,1282,29154,11,,2,,,,,,,,,,
2,2,213,2,1282,29154,12,,2,,,,,,,,,,
2,2,213,2,1282,29154,13,,2,,,,,,,,,,
2,2,213,2,1282,29154,14,,2,,,,,,,,,,
2,2,213,2,1282,29154,15,,2,,,,,,,,,,
2,2,213,2,1282,29154,16,,2,,,,,,,,,,
2,2,213,2,1282,29154,17,,2,,,,,,,,,,
2,2,213,2,1282,29154,18,,1,2,1,1,0,2,21,,,,
2,2,213,2,1282,29154,19,,2,,,,,,,,,,
2,2,213,2,1282,29154,20,,1,3,1,1,0,1,21,,,,
2,2,213,2,1282,29154,21,,2,,,,,,,,,,
2,2,213,2,1282,29154,22,,2,,,,,,,,,,
2,2,213,2,1282,29155,1,,2,,,,,,,,,,
2,2,213,2,1282,29155,2,,2,,,,,,,,,,
2,2,213,2,1282,29155,3,,2,,,,,,,,,,
2,2,213,2,1282,29155,4,,2,,,,,,,,,,
2,2,213,2,1282,29155,5,,2,,,,,,,,,,
2,2,213,2,1282,29155,6,,2,,,,,,,,,,
2,2,213,2,1282,29155,7,,2,,,,,,,,,,
2,2,213,2,1282,29155,8,,2,,,,,,,,,,
2,2,213,2,1282,29155,9,,2,,,,,,,,,,
2,2,213,2,1282,29155,10,,2,,,,,,,,,,
2,2,213,2,1282,29155,11,,2,,,,,,,,,,
2,2,213,2,1282,29155,12,,2,,,,,,,,,,
2,2,213,2,1282,29155,13,,2,,,,,,,,,,
2,2,213,2,1282,29155,14,,2,,,,,,,,,,
2,2,213,2,1282,29155,15,,2,,,,,,,,,,
2,2,213,2,1282,29155,16,,2,,,,,,,,,,
2,2,213,2,1282,29155,17,,2,,,,,,,,,,
2,2,213,2,1282,29155,18,,2,,,,,,,,,,
2,2,213,2,1282,29155,19,,2,,,,,,,,,,
2,2,213,2,1282,29155,20,,2,,,,,,,,,,
2,2,213,2,1282,29155,21,,2,,,,,,,,,,
2,2,213,2,1282,29155,22,,2,,,,,,,,,,
2,2,213,2,1282,29156,1,,2,,,,,,,,,,
2,2,213,2,1282,29156,2,,2,,,,,,,,,,
2,2,213,2,1282,29156,3,,2,,,,,,,,,,
2,2,213,2,1282,29156,4,,2,,,,,,,,,,
2,2,213,2,1282,29156,5,,2,,,,,,,,,,
2,2,213,2,1282,29156,6,,2,,,,,,,,,,
2,2,213,2,1282,29156,7,,2,,,,,,,,,,
2,2,213,2,1282,29156,8,,2,,,,,,,,,,
2,2,213,2,1282,29156,9,,2,,,,,,,,,,
2,2,213,2,1282,29156,10,,2,,,,,,,,,,
2,2,213,2,1282,29156,11,,2,,,,,,,,,,
2,2,213,2,1282,29156,12,,2,,,,,,,,,,
2,2,213,2,1282,29156,13,,2,,,,,,,,,,
2,2,213,2,1282,29156,14,,2,,,,,,,,,,
2,2,213,2,1282,29156,15,,2,,,,,,,,,,
2,2,213,2,1282,29156,16,,2,,,,,,,,,,
2,2,213,2,1282,29156,17,,2,,,,,,,,,,
2,2,213,2,1282,29156,18,,2,,,,,,,,,,
2,2,213,2,1282,29156,19,,2,,,,,,,,,,
2,2,213,2,1282,29156,20,,2,,,,,,,,,,
2,2,213,2,1282,29156,21,,2,,,,,,,,,,
2,2,213,2,1282,29156,22,,2,,,,,,,,,,
2,2,213,2,1406,29158,1,,2,,,,,,,,,,
2,2,213,2,1406,29158,2,,2,,,,,,,,,,
2,2,213,2,1406,29158,3,,2,,,,,,,,,,
2,2,213,2,1406,29158,4,,1,1,0,1,0,1,21,,,,
2,2,213,2,1406,29158,5,,2,,,,,,,,,,
2,2,213,2,1406,29158,6,,2,,,,,,,,,,
2,2,213,2,1406,29158,7,,2,,,,,,,,,,
2,2,213,2,1406,29158,8,,2,,,,,,,,,,
2,2,213,2,1406,29158,9,,2,,,,,,,,,,
2,2,213,2,1406,29158,10,,2,,,,,,,,,,
2,2,213,2,1406,29158,11,,2,,,,,,,,,,
2,2,213,2,1406,29158,12,,2,,,,,,,,,,
2,2,213,2,1406,29158,13,,2,,,,,,,,,,
2,2,213,2,1406,29158,14,,2,,,,,,,,,,
2,2,213,2,1406,29158,15,,2,,,,,,,,,,
2,2,213,2,1406,29158,16,,2,,,,,,,,,,
2,2,213,2,1406,29158,17,,2,,,,,,,,,,
2,2,213,2,1406,29158,18,,2,,,,,,,,,,
2,2,213,2,1406,29158,19,,2,,,,,,,,,,
2,2,213,2,1406,29158,20,,2,,,,,,,,,,
2,2,213,2,1406,29158,21,,2,,,,,,,,,,
2,2,213,2,1406,29158,22,,2,,,,,,,,,,
2,2,213,2,1406,29160,1,,2,,,,,,,,,,
2,2,213,2,1406,29160,2,,2,,,,,,,,,,
2,2,213,2,1406,29160,3,,2,,,,,,,,,,
2,2,213,2,1406,29160,4,,2,,,,,,,,,,
2,2,213,2,1406,29160,5,,2,,,,,,,,,,
2,2,213,2,1406,29160,6,,2,,,,,,,,,,
2,2,213,2,1406,29160,7,,2,,,,,,,,,,
2,2,213,2,1406,29160,8,,2,,,,,,,,,,
2,2,213,2,1406,29160,9,,2,,,,,,,,,,
2,2,213,2,1406,29160,10,,2,,,,,,,,,,
2,2,213,2,1406,29160,11,,2,,,,,,,,,,
2,2,213,2,1406,29160,12,,2,,,,,,,,,,
2,2,213,2,1406,29160,13,,2,,,,,,,,,,
2,2,213,2,1406,29160,14,,2,,,,,,,,,,
2,2,213,2,1406,29160,15,,2,,,,,,,,,,
2,2,213,2,1406,29160,16,,2,,,,,,,,,,
2,2,213,2,1406,29160,17,,2,,,,,,,,,,
2,2,213,2,1406,29160,18,,2,,,,,,,,,,
2,2,213,2,1406,29160,19,,2,,,,,,,,,,
2,2,213,2,1406,29160,20,,2,,,,,,,,,,
2,2,213,2,1406,29160,21,,2,,,,,,,,,,
2,2,213,2,1406,29160,22,,2,,,,,,,,,,
2,2,213,2,1406,29161,1,,2,,,,,,,,,,
2,2,213,2,1406,29161,2,,2,,,,,,,,,,
2,2,213,2,1406,29161,3,,2,,,,,,,,,,
2,2,213,2,1406,29161,4,,2,,,,,,,,,,
2,2,213,2,1406,29161,5,,2,,,,,,,,,,
2,2,213,2,1406,29161,6,,2,,,,,,,,,,
2,2,213,2,1406,29161,7,,2,,,,,,,,,,
2,2,213,2,1406,29161,8,,2,,,,,,,,,,
2,2,213,2,1406,29161,9,,2,,,,,,,,,,
2,2,213,2,1406,29161,10,,2,,,,,,,,,,
2,2,213,2,1406,29161,11,,2,,,,,,,,,,
2,2,213,2,1406,29161,12,,2,,,,,,,,,,
2,2,213,2,1406,29161,13,,2,,,,,,,,,,
2,2,213,2,1406,29161,14,,2,,,,,,,,,,
2,2,213,2,1406,29161,15,,2,,,,,,,,,,
2,2,213,2,1406,29161,16,,2,,,,,,,,,,
2,2,213,2,1406,29161,17,,2,,,,,,,,,,
2,2,213,2,1406,29161,18,,2,,,,,,,,,,
2,2,213,2,1406,29161,19,,2,,,,,,,,,,
2,2,213,2,1406,29161,20,,2,,,,,,,,,,
2,2,213,2,1406,29161,21,,2,,,,,,,,,,
2,2,213,2,1406,29161,22,,2,,,,,,,,,,
2,2,213,2,1406,29162,1,,2,,,,,,,,,,
2,2,213,2,1406,29162,2,,2,,,,,,,,,,
2,2,213,2,1406,29162,3,,1,1,0,1,0,1,1,,,,
2,2,213,2,1406,29162,4,,2,,,,,,,,,,
2,2,213,2,1406,29162,5,,2,,,,,,,,,,
2,2,213,2,1406,29162,6,,2,,,,,,,,,,
2,2,213,2,1406,29162,7,,2,,,,,,,,,,
2,2,213,2,1406,29162,8,,2,,,,,,,,,,
2,2,213,2,1406,29162,9,,2,,,,,,,,,,
2,2,213,2,1406,29162,10,,2,,,,,,,,,,
2,2,213,2,1406,29162,11,,2,,,,,,,,,,
2,2,213,2,1406,29162,12,,2,,,,,,,,,,
2,2,213,2,1406,29162,13,,2,,,,,,,,,,
2,2,213,2,1406,29162,14,,2,,,,,,,,,,
2,2,213,2,1406,29162,15,,2,,,,,,,,,,
2,2,213,2,1406,29162,16,,2,,,,,,,,,,
2,2,213,2,1406,29162,17,,2,,,,,,,,,,
2,2,213,2,1406,29162,18,,2,,,,,,,,,,
2,2,213,2,1406,29162,19,,2,,,,,,,,,,
2,2,213,2,1406,29162,20,,2,,,,,,,,,,
2,2,213,2,1406,29162,21,,2,,,,,,,,,,
2,2,213,2,1406,29162,22,,2,,,,,,,,,,
2,2,213,2,1406,29163,1,,2,,,,,,,,,,
2,2,213,2,1406,29163,2,,2,,,,,,,,,,
2,2,213,2,1406,29163,3,,2,,,,,,,,,,
2,2,213,2,1406,29163,4,,2,,,,,,,,,,
2,2,213,2,1406,29163,5,,2,,,,,,,,,,
2,2,213,2,1406,29163,6,,2,,,,,,,,,,
2,2,213,2,1406,29163,7,,2,,,,,,,,,,
2,2,213,2,1406,29163,8,,2,,,,,,,,,,
2,2,213,2,1406,29163,9,,2,,,,,,,,,,
2,2,213,2,1406,29163,10,,2,,,,,,,,,,
2,2,213,2,1406,29163,11,,2,,,,,,,,,,
2,2,213,2,1406,29163,12,,2,,,,,,,,,,
2,2,213,2,1406,29163,13,,2,,,,,,,,,,
2,2,213,2,1406,29163,14,,2,,,,,,,,,,
2,2,213,2,1406,29163,15,,2,,,,,,,,,,
2,2,213,2,1406,29163,16,,2,,,,,,,,,,
2,2,213,2,1406,29163,17,,2,,,,,,,,,,
2,2,213,2,1406,29163,18,,2,,,,,,,,,,
2,2,213,2,1406,29163,19,,2,,,,,,,,,,
2,2,213,2,1406,29163,20,,2,,,,,,,,,,
2,2,213,2,1406,29163,21,,2,,,,,,,,,,
2,2,213,2,1406,29163,22,,2,,,,,,,,,,
2,2,213,2,1406,29164,1,,2,,,,,,,,,,
2,2,213,2,1406,29164,2,,2,,,,,,,,,,
2,2,213,2,1406,29164,3,,2,,,,,,,,,,
2,2,213,2,1406,29164,4,,2,,,,,,,,,,
2,2,213,2,1406,29164,5,,2,,,,,,,,,,
2,2,213,2,1406,29164,6,,2,,,,,,,,,,
2,2,213,2,1406,29164,7,,2,,,,,,,,,,
2,2,213,2,1406,29164,8,,2,,,,,,,,,,
2,2,213,2,1406,29164,9,,2,,,,,,,,,,
2,2,213,2,1406,29164,10,,2,,,,,,,,,,
2,2,213,2,1406,29164,11,,2,,,,,,,,,,
2,2,213,2,1406,29164,12,,2,,,,,,,,,,
2,2,213,2,1406,29164,13,,2,,,,,,,,,,
2,2,213,2,1406,29164,14,,2,,,,,,,,,,
2,2,213,2,1406,29164,15,,2,,,,,,,,,,
2,2,213,2,1406,29164,16,,2,,,,,,,,,,
2,2,213,2,1406,29164,17,,2,,,,,,,,,,
2,2,213,2,1406,29164,18,,2,,,,,,,,,,
2,2,213,2,1406,29164,19,,2,,,,,,,,,,
2,2,213,2,1406,29164,20,,2,,,,,,,,,,
2,2,213,2,1406,29164,21,,2,,,,,,,,,,
2,2,213,2,1406,29164,22,,2,,,,,,,,,,
2,2,213,2,1406,29165,1,,2,,,,,,,,,,
2,2,213,2,1406,29165,2,,2,,,,,,,,,,
2,2,213,2,1406,29165,3,,2,,,,,,,,,,
2,2,213,2,1406,29165,4,,2,,,,,,,,,,
2,2,213,2,1406,29165,5,,2,,,,,,,,,,
2,2,213,2,1406,29165,6,,2,,,,,,,,,,
2,2,213,2,1406,29165,7,,2,,,,,,,,,,
2,2,213,2,1406,29165,8,,2,,,,,,,,,,
2,2,213,2,1406,29165,9,,2,,,,,,,,,,
2,2,213,2,1406,29165,10,,2,,,,,,,,,,
2,2,213,2,1406,29165,11,,2,,,,,,,,,,
2,2,213,2,1406,29165,12,,2,,,,,,,,,,
2,2,213,2,1406,29165,13,,2,,,,,,,,,,
2,2,213,2,1406,29165,14,,2,,,,,,,,,,
2,2,213,2,1406,29165,15,,2,,,,,,,,,,
2,2,213,2,1406,29165,16,,2,,,,,,,,,,
2,2,213,2,1406,29165,17,,2,,,,,,,,,,
2,2,213,2,1406,29165,18,,1,2,0,1,0,2,21,,,,
2,2,213,2,1406,29165,19,,2,,,,,,,,,,
2,2,213,2,1406,29165,20,,1,1,1,0,0,1,21,,,,
2,2,213,2,1406,29165,21,,1,1,1,0,0,3,1,,,,
2,2,213,2,1406,29165,22,,2,,,,,,,,,,
2,2,213,2,1406,29166,1,,2,,,,,,,,,,
2,2,213,2,1406,29166,2,,2,,,,,,,,,,
2,2,213,2,1406,29166,3,,2,,,,,,,,,,
2,2,213,2,1406,29166,4,,2,,,,,,,,,,
2,2,213,2,1406,29166,5,,2,,,,,,,,,,
2,2,213,2,1406,29166,6,,2,,,,,,,,,,
2,2,213,2,1406,29166,7,,2,,,,,,,,,,
2,2,213,2,1406,29166,8,,2,,,,,,,,,,
2,2,213,2,1406,29166,9,,2,,,,,,,,,,
2,2,213,2,1406,29166,10,,2,,,,,,,,,,
2,2,213,2,1406,29166,11,,2,,,,,,,,,,
2,2,213,2,1406,29166,12,,2,,,,,,,,,,
2,2,213,2,1406,29166,13,,2,,,,,,,,,,
2,2,213,2,1406,29166,14,,2,,,,,,,,,,
2,2,213,2,1406,29166,15,,2,,,,,,,,,,
2,2,213,2,1406,29166,16,,2,,,,,,,,,,
2,2,213,2,1406,29166,17,,2,,,,,,,,,,
2,2,213,2,1406,29166,18,,2,,,,,,,,,,
2,2,213,2,1406,29166,19,,2,,,,,,,,,,
2,2,213,2,1406,29166,20,,1,1,1,0,0,1,1,,,,
2,2,213,2,1406,29166,21,,2,,,,,,,,,,
2,2,213,2,1406,29166,22,,2,,,,,,,,,,
2,2,213,2,1406,29167,1,,2,,,,,,,,,,
2,2,213,2,1406,29167,2,,2,,,,,,,,,,
2,2,213,2,1406,29167,3,,2,,,,,,,,,,
2,2,213,2,1406,29167,4,,2,,,,,,,,,,
2,2,213,2,1406,29167,5,,2,,,,,,,,,,
2,2,213,2,1406,29167,6,,2,,,,,,,,,,
2,2,213,2,1406,29167,7,,2,,,,,,,,,,
2,2,213,2,1406,29167,8,,2,,,,,,,,,,
2,2,213,2,1406,29167,9,,2,,,,,,,,,,
2,2,213,2,1406,29167,10,,2,,,,,,,,,,
2,2,213,2,1406,29167,11,,2,,,,,,,,,,
2,2,213,2,1406,29167,12,,2,,,,,,,,,,
2,2,213,2,1406,29167,13,,2,,,,,,,,,,
2,2,213,2,1406,29167,14,,2,,,,,,,,,,
2,2,213,2,1406,29167,15,,2,,,,,,,,,,
2,2,213,2,1406,29167,16,,2,,,,,,,,,,
2,2,213,2,1406,29167,17,,2,,,,,,,,,,
2,2,213,2,1406,29167,18,,2,,,,,,,,,,
2,2,213,2,1406,29167,19,,2,,,,,,,,,,
2,2,213,2,1406,29167,20,,2,,,,,,,,,,
2,2,213,2,1406,29167,21,,2,,,,,,,,,,
2,2,213,2,1406,29167,22,,2,,,,,,,,,,
2,2,213,2,1406,29168,1,,2,,,,,,,,,,
2,2,213,2,1406,29168,2,,2,,,,,,,,,,
2,2,213,2,1406,29168,3,,2,,,,,,,,,,
2,2,213,2,1406,29168,4,,2,,,,,,,,,,
2,2,213,2,1406,29168,5,,2,,,,,,,,,,
2,2,213,2,1406,29168,6,,2,,,,,,,,,,
2,2,213,2,1406,29168,7,,2,,,,,,,,,,
2,2,213,2,1406,29168,8,,2,,,,,,,,,,
2,2,213,2,1406,29168,9,,2,,,,,,,,,,
2,2,213,2,1406,29168,10,,2,,,,,,,,,,
2,2,213,2,1406,29168,11,,2,,,,,,,,,,
2,2,213,2,1406,29168,12,,2,,,,,,,,,,
2,2,213,2,1406,29168,13,,2,,,,,,,,,,
2,2,213,2,1406,29168,14,,2,,,,,,,,,,
2,2,213,2,1406,29168,15,,2,,,,,,,,,,
2,2,213,2,1406,29168,16,,2,,,,,,,,,,
2,2,213,2,1406,29168,17,,2,,,,,,,,,,
2,2,213,2,1406,29168,18,,2,,,,,,,,,,
2,2,213,2,1406,29168,19,,2,,,,,,,,,,
2,2,213,2,1406,29168,20,,2,,,,,,,,,,
2,2,213,2,1406,29168,21,,2,,,,,,,,,,
2,2,213,2,1406,29168,22,,2,,,,,,,,,,
2,2,215,2,814,29169,1,,2,,,,,,,,,,
2,2,215,2,814,29169,2,,2,,,,,,,,,,
2,2,215,2,814,29169,3,,1,1,0,1,0,1,21,,,,
2,2,215,2,814,29169,4,,2,,,,,,,,,,
2,2,215,2,814,29169,5,,2,,,,,,,,,,
2,2,215,2,814,29169,6,,2,,,,,,,,,,
2,2,215,2,814,29169,7,,2,,,,,,,,,,
2,2,215,2,814,29169,8,,2,,,,,,,,,,
2,2,215,2,814,29169,9,,2,,,,,,,,,,
2,2,215,2,814,29169,10,,2,,,,,,,,,,
2,2,215,2,814,29169,11,,2,,,,,,,,,,
2,2,215,2,814,29169,12,,2,,,,,,,,,,
2,2,215,2,814,29169,13,,2,,,,,,,,,,
2,2,215,2,814,29169,14,,2,,,,,,,,,,
2,2,215,2,814,29169,15,,2,,,,,,,,,,
2,2,215,2,814,29169,16,,2,,,,,,,,,,
2,2,215,2,814,29169,17,,2,,,,,,,,,,
2,2,215,2,814,29169,18,,2,,,,,,,,,,
2,2,215,2,814,29169,19,,2,,,,,,,,,,
2,2,215,2,814,29169,20,,2,,,,,,,,,,
2,2,215,2,814,29169,21,,2,,,,,,,,,,
